batch_size,seqlen,gemv_time
896,3584,7.509784849878088
896,3712,7.772783934099941
896,3840,8.035783018321792
896,3968,8.298782102543646
1024,128,0.32555807915500035
1024,256,0.6651025915815002
1024,384,1.0046471040079998
1024,512,1.3441916164345
1024,640,1.683736128861
1024,768,2.0232806412874997
1024,896,2.35436249006725
1024,1024,2.6854443388469997
1024,1152,2.9793133838911747
1024,1280,3.27318242893535
1024,1408,3.567051473979525
1024,1536,3.8609205190237
1024,1664,4.1396009959107
1024,1792,4.4182814727977
1024,1920,4.6969619496847
1024,2048,4.975642426571699
1024,2176,5.276118467355
1024,2304,5.5765945081382995
1024,2432,5.877070548921599
1024,2560,6.1775465897049
1024,2688,6.4780226304882
1024,2816,6.7784986712715
1024,2944,7.078974712054799
1024,3072,7.3794507528381
1024,3200,7.6799267936214
1024,3328,7.980402834404699
1024,3456,8.280878875188
1024,3584,8.5813549159713
1024,3712,8.8818309567546
1024,3840,9.182306997537898
1024,3968,9.4827830383212
1152,128,0.35281867387655047
1152,256,0.7379855165051499
1152,384,1.1231523591337502
1152,512,1.50831920176235
1152,640,1.8934860443909498
1152,768,2.27865288701955
1152,896,2.651071697537475
1152,1024,3.0234905080554
1152,1152,3.353050300239663
1152,1280,3.6826100924239253
1152,1408,4.012169884608189
1152,1536,4.341729676792451
1152,1664,4.655669511076225
1152,1792,4.96960934536
1152,1920,5.283549179643774
1152,2048,5.597489013927549
1152,2176,5.935442011272295
1152,2304,6.273395008617043
1152,2432,6.611348005961791
1152,2560,6.949301003306537
1152,2688,7.287254000651284
1152,2816,7.625206997996031
1152,2944,7.963159995340778
1152,3072,8.301112992685523
1152,3200,8.639065990030272
1152,3328,8.977018987375018
1152,3456,9.314971984719765
1152,3584,9.652924982064514
1152,3712,9.990877979409259
1152,3840,10.328830976754006
1152,3968,10.666783974098752
1280,128,0.38007926859810054
1280,256,0.8108684414288008
1280,384,1.2416576142594997
1280,512,1.6724467870902
1280,640,2.1032359599209
1280,768,2.5340251327515992
1280,896,2.9477809050076997
1280,1024,3.3615366772638
1280,1152,3.7267872165881504
1280,1280,4.092037755912501
1280,1408,4.457288295236851
1280,1536,4.822538834561201
1280,1664,5.1717380262417505
1280,1792,5.5209372179223
1280,1920,5.87013640960285
1280,2048,6.219335601283399
1280,2176,6.594765555189593
1280,2304,6.970195509095787
1280,2432,7.34562546300198
1280,2560,7.7210554169081735
1280,2688,8.096485370814369
1280,2816,8.471915324720563
1280,2944,8.847345278626754
1280,3072,9.22277523253295
1280,3200,9.598205186439143
1280,3328,9.973635140345337
1280,3456,10.34906509425153
1280,3584,10.724495048157724
1280,3712,11.099925002063918
1280,3840,11.475354955970111
1280,3968,11.850784909876307
1408,128,0.4073398633196506
1408,256,0.8837513663524513
1408,384,1.3601628693852512
1408,512,1.8365743724180503
1408,640,2.31298587545085
1408,768,2.7893973784836494
1408,896,3.2444901124779246
1408,1024,3.6995828464721994
1408,1152,4.100524132936637
1408,1280,4.501465419401074
1408,1408,4.902406705865513
1408,1536,5.30334799232995
1408,1664,5.687806541407275
1408,1792,6.072265090484599
1408,1920,6.4567236395619245
1408,2048,6.84118218863925
1408,2176,7.254089099106889
1408,2304,7.66699600957453
1408,2432,8.079902920042171
1408,2560,8.492809830509813
1408,2688,8.90571674097745
1408,2816,9.318623651445094
1408,2944,9.731530561912734
1408,3072,10.144437472380375
1408,3200,10.557344382848013
1408,3328,10.970251293315657
1408,3456,11.383158203783296
1408,3584,11.796065114250938
1408,3712,12.208972024718577
1408,3840,12.621878935186219
1408,3968,13.034785845653857
1536,128,0.43460045804120245
1536,256,0.9566342912761001
1536,384,1.4786681245110003
1536,512,2.0007019577458998
1536,640,2.5227357909808
1536,768,3.0447696242156996
1536,896,3.5411993199481495
1536,1024,4.0376290156806
1536,1152,4.474261049285126
1536,1280,4.910893082889651
1536,1408,5.347525116494176
1536,1536,5.784157150098702
1536,1664,6.203875056572801
1536,1792,6.6235929630469
1536,1920,7.043310869520999
1536,2048,7.463028775995098
1536,2176,7.913412643024186
1536,2304,8.363796510053273
1536,2432,8.814180377082364
1536,2560,9.26456424411145
1536,2688,9.714948111140536
1536,2816,10.165331978169625
1536,2944,10.615715845198713
1536,3072,11.066099712227798
1536,3200,11.516483579256887
1536,3328,11.966867446285976
1536,3456,12.417251313315061
1536,3584,12.86763518034415
1536,3712,13.318019047373236
1536,3840,13.768402914402325
1536,3968,14.21878678143141
1664,128,0.4618610527627517
1664,256,1.0295172161997506
1664,384,1.5971733796367507
1664,512,2.16482954307375
1664,640,2.73248570651075
1664,768,3.3001418699477494
1664,896,3.8379085274183744
1664,1024,4.3756751848889985
1664,1152,4.8479979656336125
1664,1280,5.320320746378225
1664,1408,5.792643527122837
1664,1536,6.264966307867452
1664,1664,6.719943571738325
1664,1792,7.174920835609201
1664,1920,7.629898099480075
1664,2048,8.08487536335095
1664,2176,8.572736186941484
1664,2304,9.060597010532016
1664,2432,9.548457834122551
1664,2560,10.036318657713085
1664,2688,10.524179481303621
1664,2816,11.012040304894155
1664,2944,11.499901128484689
1664,3072,11.987761952075221
1664,3200,12.475622775665757
1664,3328,12.963483599256293
1664,3456,13.451344422846827
1664,3584,13.939205246437362
1664,3712,14.427066070027898
1664,3840,14.914926893618432
1664,3968,15.402787717208968
1792,128,0.48912164748430087
1792,256,1.102400141123401
1792,384,1.7156786347625004
1792,512,2.3289571284016
1792,640,2.9422356220407
1792,768,3.555514115679799
1792,896,4.1346177348886
1792,1024,4.7137213540974
1792,1152,5.2217348819820995
1792,1280,5.7297484098668
1792,1408,6.237761937751501
1792,1536,6.745775465636201
1792,1664,7.236012086903851
1792,1792,7.726248708171498
1792,1920,8.216485329439148
1792,2048,8.706721950706799
1792,2176,9.232059730858781
1792,2304,9.757397511010762
1792,2432,10.28273529116274
1792,2560,10.808073071314723
1792,2688,11.333410851466704
1792,2816,11.858748631618687
1792,2944,12.384086411770667
1792,3072,12.909424191922648
1792,3200,13.43476197207463
1792,3328,13.960099752226615
1792,3456,14.485437532378594
1792,3584,15.010775312530575
1792,3712,15.536113092682553
1792,3840,16.061450872834534
1792,3968,16.586788652986517
1920,128,0.5163822422058536
1920,256,1.1752830660470508
1920,384,1.8341838898882512
1920,512,2.4930847137294503
1920,640,3.1519855375706496
1920,768,3.8108863614118493
1920,896,4.431326942358825
1920,1024,5.0517675233058
1920,1152,5.595471798330586
1920,1280,6.139176073355376
1920,1408,6.682880348380164
1920,1536,7.2265846234049524
1920,1664,7.752080602069376
1920,1792,8.2775765807338
1920,1920,8.803072559398224
1920,2048,9.328568538062648
1920,2176,9.891383274776077
1920,2304,10.454198011489504
1920,2432,11.017012748202934
1920,2560,11.579827484916363
1920,2688,12.142642221629789
1920,2816,12.70545695834322
1920,2944,13.268271695056645
1920,3072,13.831086431770075
1920,3200,14.393901168483502
1920,3328,14.95671590519693
1920,3456,15.519530641910356
1920,3584,16.082345378623785
1920,3712,16.645160115337212
1920,3840,17.207974852050647
1920,3968,17.770789588764067
2048,128,0.5436428369274046
2048,256,1.248165990970704
2048,384,1.9526891450140014
2048,512,2.6572122990573006
2048,640,3.3617354531005996
2048,768,4.066258607143898
2048,896,4.728036149829048
2048,1024,5.389813692514199
2048,1152,5.969208714679075
2048,1280,6.54860373684395
2048,1408,7.1279987590088245
2048,1536,7.7073937811737006
2048,1664,8.2681491172349
2048,1792,8.8289044532961
2048,1920,9.3896597893573
2048,2048,9.950415125418498
2048,2176,10.550706818693374
2048,2304,11.150998511968249
2048,2432,11.751290205243127
2048,2560,12.351581898518
2048,2688,12.951873591792873
2048,2816,13.552165285067751
2048,2944,14.152456978342626
2048,3072,14.752748671617502
2048,3200,15.353040364892372
2048,3328,15.95333205816725
2048,3456,16.553623751442125
2048,3584,17.153915444717
2048,3712,17.754207137991873
2048,3840,18.354498831266753
2048,3968,18.954790524541625
2176,128,0.5709034316489537
2176,256,1.3210489158943517
2176,384,2.0711944001397513
2176,512,2.82133988438515
2176,640,3.5714853686305488
2176,768,4.321630852875948
2176,896,5.024745357299273
2176,1024,5.7278598617225995
2176,1152,6.342945631027563
2176,1280,6.958031400332525
2176,1408,7.573117169637489
2176,1536,8.188202938942451
2176,1664,8.784217632400425
2176,1792,9.380232325858398
2176,1920,9.976247019316375
2176,2048,10.572261712774345
2176,2176,11.21003036261067
2176,2304,11.847799012446991
2176,2432,12.485567662283314
2176,2560,13.123336312119635
2176,2688,13.761104961955956
2176,2816,14.398873611792276
2176,2944,15.0366422616286
2176,3072,15.674410911464921
2176,3200,16.312179561301246
2176,3328,16.949948211137563
2176,3456,17.587716860973888
2176,3584,18.225485510810206
2176,3712,18.863254160646534
2176,3840,19.50102281048285
2176,3968,20.13879146031918
2304,128,0.5981640263705013
2304,256,1.3939318408179995
2304,384,2.1896996552655015
2304,512,2.985467469713
2304,640,3.7812352841604997
2304,768,4.577003098607999
2304,896,5.3214545647695
2304,1024,6.065906030931
2304,1152,6.716682547376051
2304,1280,7.367459063821101
2304,1408,8.018235580266152
2304,1536,8.669012096711203
2304,1664,9.30028614756595
2304,1792,9.9315601984207
2304,1920,10.562834249275447
2304,2048,11.194108300130196
2304,2176,11.869353906527966
2304,2304,12.544599512925734
2304,2432,13.219845119323505
2304,2560,13.895090725721271
2304,2688,14.570336332119044
2304,2816,15.245581938516814
2304,2944,15.920827544914584
2304,3072,16.596073151312343
2304,3200,17.271318757710116
2304,3328,17.94656436410789
2304,3456,18.62180997050565
2304,3584,19.297055576903425
2304,3712,19.97230118330119
2304,3840,20.64754678969896
2304,3968,21.32279239609673
2432,128,0.6254246210920522
2432,256,1.4668147657416526
2432,384,2.308204910391253
2432,512,3.1495950550408502
2432,640,3.990985199690449
2432,768,4.832375344340048
2432,896,5.618163772239725
2432,1024,6.4039522001394005
2432,1152,7.090419463724536
2432,1280,7.776886727309677
2432,1408,8.463353990894813
2432,1536,9.14982125447995
2432,1664,9.816354662731474
2432,1792,10.482888070982998
2432,1920,11.149421479234526
2432,2048,11.815954887486047
2432,2176,12.528677450445263
2432,2304,13.241400013404482
2432,2432,13.954122576363694
2432,2560,14.666845139322913
2432,2688,15.379567702282126
2432,2816,16.092290265241342
2432,2944,16.805012828200557
2432,3072,17.517735391159775
2432,3200,18.230457954118986
2432,3328,18.943180517078204
2432,3456,19.655903080037422
2432,3584,20.36862564299663
2432,3712,21.08134820595585
2432,3840,21.794070768915077
2432,3968,22.50679333187428
2560,128,0.6526852158135997
2560,256,1.5396976906653006
2560,384,2.4267101655170005
2560,512,3.3137226403686997
2560,640,4.2007351152204
2560,768,5.087747590072099
2560,896,5.9148729797099495
2560,1024,6.741998369347798
2560,1152,7.464156380073024
2560,1280,8.18631439079825
2560,1408,8.908472401523476
2560,1536,9.630630412248701
2560,1664,10.332423177897
2560,1792,11.034215943545298
2560,1920,11.736008709193598
2560,2048,12.4378014748419
2560,2176,13.18800099436256
2560,2304,13.938200513883224
2560,2432,14.688400033403884
2560,2560,15.438599552924547
2560,2688,16.18879907244521
2560,2816,16.938998591965873
2560,2944,17.689198111486537
2560,3072,18.439397631007196
2560,3200,19.18959715052786
2560,3328,19.93979667004853
2560,3456,20.689996189569186
2560,3584,21.440195709089853
2560,3712,22.190395228610512
2560,3840,22.940594748131176
2560,3968,23.69079426765183
2688,128,0.6799458105351541
2688,256,1.6125806155889555
2688,384,2.5452154206427524
2688,512,3.477850225696551
2688,640,4.4104850307503485
2688,768,5.3431198358041465
2688,896,6.2115821871801735
2688,1024,7.080044538556199
2688,1152,7.8378932964215124
2688,1280,8.595742054286823
2688,1408,9.35359081215214
2688,1536,10.111439570017449
2688,1664,10.848491693062527
2688,1792,11.585543816107599
2688,1920,12.322595939152668
2688,2048,13.059648062197747
2688,2176,13.847324538279858
2688,2304,14.635001014361968
2688,2432,15.422677490444073
2688,2560,16.210353966526185
2688,2688,16.998030442608293
2688,2816,17.785706918690405
2688,2944,18.573383394772517
2688,3072,19.36105987085463
2688,3200,20.148736346936726
2688,3328,20.93641282301884
2688,3456,21.724089299100953
2688,3584,22.51176577518306
2688,3712,23.299442251265166
2688,3840,24.087118727347278
2688,3968,24.874795203429382
2816,128,0.7072064052567051
2816,256,1.6854635405126015
2816,384,2.6637206757685
2816,512,3.6419778110244
2816,640,4.620234946280298
2816,768,5.598492081536198
2816,896,6.508291394650398
2816,1024,7.418090707764599
2816,1152,8.211630212769998
2816,1280,9.0051697177754
2816,1408,9.798709222780804
2816,1536,10.5922487277862
2816,1664,11.364560208228054
2816,1792,12.136871688669899
2816,1920,12.909183169111744
2816,2048,13.681494649553597
2816,2176,14.506648082197154
2816,2304,15.331801514840715
2816,2432,16.156954947484266
2816,2560,16.98210838012782
2816,2688,17.807261812771383
2816,2816,18.63241524541494
2816,2944,19.45756867805849
2816,3072,20.28272211070205
2816,3200,21.107875543345607
2816,3328,21.933028975989163
2816,3456,22.758182408632713
2816,3584,23.583335841276273
2816,3712,24.408489273919823
2816,3840,25.233642706563383
2816,3968,26.058796139206947
2944,128,0.7344669999782526
2944,256,1.758346465436253
2944,384,2.782225930894255
2944,512,3.8061053963522493
2944,640,4.829984861810248
2944,768,5.853864327268246
2944,896,6.805000602120622
2944,1024,7.756136876973
2944,1152,8.585367129118488
2944,1280,9.414597381263977
2944,1408,10.243827633409465
2944,1536,11.073057885554952
2944,1664,11.880628723393576
2944,1792,12.688199561232201
2944,1920,13.495770399070823
2944,2048,14.303341236909448
2944,2176,15.16597162611445
2944,2304,16.028602015319453
2944,2432,16.89123240452446
2944,2560,17.75386279372946
2944,2688,18.61649318293446
2944,2816,19.47912357213946
2944,2944,20.341753961344473
2944,3072,21.204384350549475
2944,3200,22.067014739754473
2944,3328,22.929645128959482
2944,3456,23.792275518164477
2944,3584,24.654905907369482
2944,3712,25.517536296574487
2944,3840,26.3801666857795
2944,3968,27.242797074984498
3072,128,0.761727594699807
3072,256,1.8312293903599008
3072,384,2.9007311860200016
3072,512,3.9702329816801005
3072,640,5.0397347773402
3072,768,6.109236573000299
3072,896,7.101709809590849
3072,1024,8.094183046181401
3072,1152,8.959104045466974
3072,1280,9.824025044752554
3072,1408,10.688946044038126
3072,1536,11.553867043323704
3072,1664,12.3966972385591
3072,1792,13.239527433794501
3072,1920,14.082357629029902
3072,2048,14.925187824265294
3072,2176,15.82529517003175
3072,2304,16.725402515798198
3072,2432,17.625509861564648
3072,2560,18.525617207331102
3072,2688,19.425724553097545
3072,2816,20.325831898863996
3072,2944,21.225939244630446
3072,3072,22.126046590396896
3072,3200,23.02615393616335
3072,3328,23.926261281929797
3072,3456,24.826368627696244
3072,3584,25.726475973462698
3072,3712,26.626583319229137
3072,3840,27.5266906649956
3072,3968,28.42679801076204
3200,128,0.788988189421358
3200,256,1.9041123152835486
3200,384,3.0192364411457535
3200,512,4.134360567007949
3200,640,5.249484692870149
3200,768,6.364608818732348
3200,896,7.398419017061071
3200,1024,8.432229215389796
3200,1152,9.332840961815462
3200,1280,10.233452708241122
3200,1408,11.134064454666786
3200,1536,12.034676201092449
3200,1664,12.912765753724624
3200,1792,13.790855306356798
3200,1920,14.668944858988974
3200,2048,15.547034411621148
3200,2176,16.484618713949047
3200,2304,17.422203016276942
3200,2432,18.359787318604837
3200,2560,19.297371620932733
3200,2688,20.234955923260635
3200,2816,21.17254022558853
3200,2944,22.110124527916422
3200,3072,23.047708830244318
3200,3200,23.98529313257222
3200,3328,24.92287743490012
3200,3456,25.860461737228015
3200,3584,26.798046039555906
3200,3712,27.73563034188381
3200,3840,28.6732146442117
3200,3968,29.61079894653961
3328,128,0.8162487841429055
3328,256,1.976995240207207
3328,384,3.1377416962715032
3328,512,4.298488152335802
3328,640,5.459234608400098
3328,768,6.619981064464396
3328,896,7.695128224531295
3328,1024,8.770275384598198
3328,1152,9.706577878163948
3328,1280,10.6428803717297
3328,1408,11.57918286529545
3328,1536,12.5154853588612
3328,1664,13.428834268890151
3328,1792,14.342183178919097
3328,1920,15.255532088948053
3328,2048,16.168880998976995
3328,2176,17.143942257866343
3328,2304,18.119003516755683
3328,2432,19.094064775645034
3328,2560,20.069126034534374
3328,2688,21.04418729342371
3328,2816,22.01924855231306
3328,2944,22.994309811202406
3328,3072,23.969371070091746
3328,3200,24.944432328981087
3328,3328,25.919493587870427
3328,3456,26.894554846759775
3328,3584,27.869616105649122
3328,3712,28.844677364538462
3328,3840,29.819738623427806
3328,3968,30.794799882317154
3456,128,0.8435093788644599
3456,256,2.0498781651308513
3456,384,3.2562469513972516
3456,512,4.462615737663651
3456,640,5.66898452393005
3456,768,6.8753533101964495
3456,896,7.991837432001525
3456,1024,9.1083215538066
3456,1152,10.080314794512438
3456,1280,11.052308035218276
3456,1408,12.024301275924119
3456,1536,12.996294516629952
3456,1664,13.944902784055676
3456,1792,14.8935110514814
3456,1920,15.842119318907125
3456,2048,16.79072758633285
3456,2176,17.80326580178363
3456,2304,18.815804017234427
3456,2432,19.828342232685216
3456,2560,20.840880448136005
3456,2688,21.853418663586805
3456,2816,22.865956879037594
3456,2944,23.878495094488382
3456,3072,24.89103330993917
3456,3200,25.903571525389967
3456,3328,26.91610974084075
3456,3456,27.928647956291545
3456,3584,28.941186171742338
3456,3712,29.953724387193127
3456,3840,30.966262602643916
3456,3968,31.978800818094705
3584,128,0.8707699735860108
3584,256,2.1227610900545026
3584,384,3.3747522065230036
3584,512,4.6267433229915005
3584,640,5.87873443946
3584,768,7.130725555928497
3584,896,8.288546639471749
3584,1024,9.446367723015
3584,1152,10.454051710860925
3584,1280,11.46173569870685
3584,1408,12.469419686552776
3584,1536,13.477103674398704
3584,1664,14.4609712992212
3584,1792,15.444838924043697
3584,1920,16.428706548866195
3584,2048,17.412574173688697
3584,2176,18.462589345700934
3584,2304,19.512604517713168
3584,2432,20.562619689725405
3584,2560,21.612634861737646
3584,2688,22.662650033749884
3584,2816,23.712665205762125
3584,2944,24.762680377774362
3584,3072,25.81269554978659
3584,3200,26.862710721798827
3584,3328,27.912725893811068
3584,3456,28.962741065823312
3584,3584,30.012756237835543
3584,3712,31.06277140984779
3584,3840,32.11278658186002
3584,3968,33.16280175387226
3712,128,0.8980305683075549
3712,256,2.1956440149781575
3712,384,3.4932574616487537
3712,512,4.790870908319351
3712,640,6.088484354989947
3712,768,7.3860978016605445
3712,896,8.585255846941973
3712,1024,9.784413892223398
3712,1152,10.827788627209411
3712,1280,11.871163362195427
3712,1408,12.91453809718144
3712,1536,13.957912832167455
3712,1664,14.977039814386726
3712,1792,15.996166796606003
3712,1920,17.015293778825274
3712,2048,18.034420761044544
3712,2176,19.121912889618223
3712,2304,20.20940501819192
3712,2432,21.296897146765602
3712,2560,22.384389275339288
3712,2688,23.471881403912967
3712,2816,24.559373532486642
3712,2944,25.646865661060335
3712,3072,26.734357789634025
3712,3200,27.821849918207707
3712,3328,28.909342046781383
3712,3456,29.996834175355065
3712,3584,31.084326303928737
3712,3712,32.17181843250244
3712,3840,33.25931056107613
3712,3968,34.34680268964982
3840,128,0.9252911630291059
3840,256,2.2685269399017987
3840,384,3.611762716774505
3840,512,4.9549984936471985
3840,640,6.298234270519898
3840,768,7.641470047392597
3840,896,8.881965054412198
3840,1024,10.1224600614318
3840,1152,11.201525543557901
3840,1280,12.280591025684004
3840,1408,13.359656507810104
3840,1536,14.438721989936203
3840,1664,15.493108329552252
3840,1792,16.5474946691683
3840,1920,17.601881008784346
3840,2048,18.656267348400394
3840,2176,19.78123643353553
3840,2304,20.90620551867066
3840,2432,22.031174603805795
3840,2560,23.15614368894092
3840,2688,24.281112774076053
3840,2816,25.406081859211184
3840,2944,26.531050944346315
3840,3072,27.65602002948145
3840,3200,28.78098911461658
3840,3328,29.905958199751712
3840,3456,31.030927284886836
3840,3584,32.15589637002197
3840,3712,33.2808654551571
3840,3840,34.40583454029224
3840,3968,35.53080362542736
3968,128,0.9525517577506568
3968,256,2.3414098648254535
3968,384,3.7302679719002536
3968,512,5.11912607897505
3968,640,6.507984186049849
3968,768,7.896842293124648
3968,896,9.178674261882422
3968,1024,10.460506230640203
3968,1152,11.575262459906389
3968,1280,12.690018689172577
3968,1408,13.804774918438762
3968,1536,14.919531147704951
3968,1664,16.009176844717775
3968,1792,17.0988225417306
3968,1920,18.188468238743422
3968,2048,19.27811393575625
3968,2176,20.440559977452825
3968,2304,21.603006019149397
3968,2432,22.765452060845977
3968,2560,23.927898102542557
3968,2688,25.090344144239143
3968,2816,26.252790185935716
3968,2944,27.4152362276323
3968,3072,28.57768226932888
3968,3200,29.74012831102544
3968,3328,30.90257435272202
3968,3456,32.065020394418596
3968,3584,33.22746643611518
3968,3712,34.38991247781177
3968,3840,35.55235851950833
3968,3968,36.71480456120492
